Id,Weekly_Sales
30_95_2013-04-05,45986.68143198868
30_95_2013-04-12,45373.33982881424
30_95_2013-04-19,45816.71723506276
30_95_2013-04-26,46742.919113729185
30_95_2013-05-03,46777.484768157556
30_95_2013-05-10,46732.95840848208
30_95_2013-05-17,47376.138684895544
30_95_2013-05-24,48423.59937479336
30_95_2013-05-31,47743.94417932319
30_95_2013-06-07,46089.67293583429
30_95_2013-06-14,46405.01388192456
30_95_2013-06-21,46773.62709527572
30_95_2013-06-28,46793.54640647916
30_95_2013-07-05,46191.65345445619
30_95_2013-07-12,45366.04151224732
30_95_2013-07-19,44807.55188799072
30_95_2013-07-26,45138.991770071196
30_96_2012-11-02,18298.977074999366
30_96_2012-11-09,17519.288150590437
30_96_2012-11-16,17726.68011989245
30_96_2012-11-23,21964.402707458594
30_96_2012-11-30,18492.168103053675
30_96_2012-12-07,17490.702316751685
30_96_2012-12-14,18143.06860643632
30_96_2012-12-21,21445.9169627141
30_96_2012-12-28,20266.04954665352
30_96_2013-01-04,19532.757701340808
30_96_2013-01-11,17080.379609972224
30_96_2013-01-18,17638.172940919925
30_96_2013-01-25,17360.770335354624
30_96_2013-02-01,17889.049896278946
30_96_2013-02-08,19084.63359668985
30_96_2013-02-15,16598.841216976984
30_96_2013-02-22,16214.518051019022
30_96_2013-03-01,17825.5306556471
30_96_2013-03-08,16478.373252861064
30_96_2013-03-15,18246.69630028641
30_96_2013-03-22,17720.266149494535
30_96_2013-03-29,18620.725683413137
30_96_2013-04-05,19346.680078100017
30_96_2013-04-12,18506.27660283484
30_96_2013-04-19,18801.058520906256
30_96_2013-04-26,18754.7675673384
30_96_2013-05-03,18915.98908296358
30_96_2013-05-10,18088.419934312664
30_96_2013-05-17,19049.22256740449
30_96_2013-05-24,20431.90844450623
30_96_2013-05-31,20529.27511980115
30_96_2013-06-07,21872.247863002896
30_96_2013-06-14,20028.14909708774
30_96_2013-06-21,20301.374579437408
30_96_2013-06-28,20077.8663912546
30_96_2013-07-05,23258.577802905853
30_96_2013-07-12,19034.879429948276
30_96_2013-07-19,19474.99958419788
30_96_2013-07-26,19368.381684825836
30_97_2012-11-02,12643.362240465834
30_97_2012-11-09,13293.796406759171
30_97_2012-11-16,12940.438002757814
30_97_2012-11-23,12625.979768044612
30_97_2012-11-30,12575.064335730089
30_97_2012-12-07,13289.57225184392
30_97_2012-12-14,13096.033033157952
30_97_2012-12-21,13723.692329062274
30_97_2012-12-28,12167.05030356153
30_97_2013-01-04,14727.251437016466
30_97_2013-01-11,13845.767937262635
30_97_2013-01-18,13342.704775018658
30_97_2013-01-25,12850.198821308135
30_97_2013-02-01,13736.533362047321
30_97_2013-02-08,13406.221992674306
30_97_2013-02-15,12427.89923811862
30_97_2013-02-22,12411.702630566519
30_97_2013-03-01,13155.987533572976
30_97_2013-03-08,13401.879419142491
30_97_2013-03-15,12372.569992006569
30_97_2013-03-22,12805.431799861632
30_97_2013-03-29,13030.300503240462
30_97_2013-04-05,13437.277101726091
30_97_2013-04-12,13067.921645683036
30_97_2013-04-19,13342.047256085114
30_97_2013-04-26,13477.33311911055
30_97_2013-05-03,13263.397403769008
30_97_2013-05-10,13469.731515988677
30_97_2013-05-17,13397.646633416482
30_97_2013-05-24,13226.866007869354
30_97_2013-05-31,13122.434645872634
30_97_2013-06-07,13351.918298892304
30_97_2013-06-14,12970.649346734288
30_97_2013-06-21,12939.20134042497
30_97_2013-06-28,12669.072660281674
30_97_2013-07-05,13505.917582479775
30_97_2013-07-12,12790.068369105098
30_97_2013-07-19,12783.068520062114
30_97_2013-07-26,12709.878667063047
30_98_2012-11-02,3487.7386543668435
30_98_2012-11-09,3551.933003100431
30_98_2012-11-16,3782.5458002425703
30_98_2012-11-23,5274.531571505347
30_98_2012-11-30,3954.0221436955617
30_98_2012-12-07,3798.5773083756085
30_98_2012-12-14,4450.844176059581
30_98_2012-12-21,5219.817273925888
30_98_2012-12-28,4333.650313373973
30_98_2013-01-04,3195.0149445080633
30_98_2013-01-11,3149.668962462034
30_98_2013-01-18,3202.489220657266
30_98_2013-01-25,3304.7156314435133
30_98_2013-02-01,3675.6759948909576
30_98_2013-02-08,4240.698030610487
30_98_2013-02-15,4360.296514314845
30_98_2013-02-22,3226.8826339684238
30_98_2013-03-01,3062.728898353882
30_98_2013-03-08,3354.327084124443
30_98_2013-03-15,3242.5604959941174
30_98_2013-03-22,3432.891537305294
30_98_2013-03-29,3406.7379761288485
30_98_2013-04-05,3703.9803382023683
30_98_2013-04-12,3465.8314954588977
30_98_2013-04-19,3292.540557116655
30_98_2013-04-26,3302.381380390181
30_98_2013-05-03,3299.1621063824196
30_98_2013-05-10,3253.299192415161
30_98_2013-05-17,3346.841850322
30_98_2013-05-24,3226.5325868771197
30_98_2013-05-31,3110.915321665395
30_98_2013-06-07,3286.7053248986667
30_98_2013-06-14,3128.2471294481884
30_98_2013-06-21,3158.687892255328
30_98_2013-06-28,3058.923119184953
30_98_2013-07-05,3310.7936782264433
30_98_2013-07-12,3099.1285106437435
30_98_2013-07-19,3026.683118491359
30_98_2013-07-26,3025.562228042483
30_99_2013-07-26,-0.01760571450245152
31_1_2012-11-02,28042.67057067715
31_1_2012-11-09,17241.607767746675
31_1_2012-11-16,15318.17699048874
31_1_2012-11-23,15894.312000643913
31_1_2012-11-30,19358.35178901815
31_1_2012-12-07,24241.18534157204
31_1_2012-12-14,31613.097000023266
31_1_2012-12-21,35454.28883160673
31_1_2012-12-28,20514.85161263954
31_1_2013-01-04,13335.23179299995
31_1_2013-01-11,14458.734265735216
31_1_2013-01-18,15088.083927240885
31_1_2013-01-25,15108.162393661889
31_1_2013-02-01,17800.50914706215
31_1_2013-02-08,25549.191127265534
31_1_2013-02-15,41606.928740639916
31_1_2013-02-22,23122.926544830767
31_1_2013-03-01,15269.89225650511
31_1_2013-03-08,16747.069951682253
31_1_2013-03-15,17378.132102741893
31_1_2013-03-22,23170.08904236783
31_1_2013-03-29,22465.26687729817
31_1_2013-04-05,36199.66839156419
31_1_2013-04-12,32368.65854760851
31_1_2013-04-19,15092.290877972595
31_1_2013-04-26,13699.198818298293
31_1_2013-05-03,13873.117524206269
31_1_2013-05-10,14714.205156951419
31_1_2013-05-17,14530.66277538844
31_1_2013-05-24,13400.429248269449
31_1_2013-05-31,13538.9843447914
31_1_2013-06-07,14397.876264909693
31_1_2013-06-14,14145.122254546763
31_1_2013-06-21,14068.254171682007
31_1_2013-06-28,13554.971322080712
31_1_2013-07-05,13909.883956432051
31_1_2013-07-12,13657.139304394565
31_1_2013-07-19,13976.405771046622
31_1_2013-07-26,13323.913162442183
31_2_2012-11-02,57385.90341527375
31_2_2012-11-09,58118.58182513835
31_2_2012-11-16,60282.208172085506
31_2_2012-11-23,60311.89740234395
31_2_2012-11-30,58159.31580048856
31_2_2012-12-07,57106.20557178961
31_2_2012-12-14,61753.390176615874
31_2_2012-12-21,70819.93768110212
31_2_2012-12-28,63927.92911682522
31_2_2013-01-04,59485.90283706468
31_2_2013-01-11,59596.73863775891
31_2_2013-01-18,60146.72760339085
31_2_2013-01-25,57918.72233516663
31_2_2013-02-01,59815.63353002667
31_2_2013-02-08,60746.18209563787
31_2_2013-02-15,59318.85621528084
31_2_2013-02-22,59731.39103809228
31_2_2013-03-01,60198.7194525445
31_2_2013-03-08,60488.02208295341
31_2_2013-03-15,58521.7406398789
31_2_2013-03-22,58417.922648826905
31_2_2013-03-29,56327.54009979756
31_2_2013-04-05,60656.45259147504
31_2_2013-04-12,58554.229047151974
31_2_2013-04-19,59276.632621075965
31_2_2013-04-26,58019.538856848034
31_2_2013-05-03,58467.89923866208
31_2_2013-05-10,57522.830480765515
31_2_2013-05-17,59949.11854394774
31_2_2013-05-24,61030.68409077636
31_2_2013-05-31,59739.846647755716
31_2_2013-06-07,59459.95782401494
31_2_2013-06-14,60195.47605686335
31_2_2013-06-21,62013.89811267935
31_2_2013-06-28,59225.178410078806
31_2_2013-07-05,60121.72496197184
31_2_2013-07-12,59964.70387177723
31_2_2013-07-19,62185.064183047114
31_2_2013-07-26,59665.47803690228
31_3_2012-11-02,7154.959151677787
31_3_2012-11-09,7250.430486857553
31_3_2012-11-16,6991.479737841524
31_3_2012-11-23,6498.0421942210705
31_3_2012-11-30,7508.776577616647
31_3_2012-12-07,8936.358827904902
31_3_2012-12-14,9358.599752224114
31_3_2012-12-21,10581.349986355764
31_3_2012-12-28,8852.049142081722
31_3_2013-01-04,10362.377292490237
31_3_2013-01-11,9802.377577423109
31_3_2013-01-18,11352.99628946771
31_3_2013-01-25,10134.08261619509
31_3_2013-02-01,9359.749532726728
31_3_2013-02-08,9756.447126099472
31_3_2013-02-15,9013.336387228692
31_3_2013-02-22,9651.272683129975
31_3_2013-03-01,8796.793592822194
31_3_2013-03-08,8553.791793019918
31_3_2013-03-15,7160.512137690372
31_3_2013-03-22,7723.088101542315
31_3_2013-03-29,7721.996804031176
31_3_2013-04-05,7128.694446952455
31_3_2013-04-12,7595.481780705655
31_3_2013-04-19,7315.928234484072
31_3_2013-04-26,7105.974657727953
31_3_2013-05-03,7241.76390541581
31_3_2013-05-10,7710.590717459345
31_3_2013-05-17,7890.045915215276
31_3_2013-05-24,6964.589760087778
31_3_2013-05-31,6920.801930832168
31_3_2013-06-07,7329.375359544334
31_3_2013-06-14,7058.568354623991
31_3_2013-06-21,7288.485574814984
31_3_2013-06-28,6746.006260211664
31_3_2013-07-05,7383.446574962674
31_3_2013-07-12,11015.69583517685
31_3_2013-07-19,12605.808596020239
31_3_2013-07-26,14119.426738294676
31_4_2012-11-02,34957.840892048574
31_4_2012-11-09,35095.69480715043
31_4_2012-11-16,36270.715866576895
31_4_2012-11-23,40195.71073817958
31_4_2012-11-30,36961.033072828286
31_4_2012-12-07,35125.275410937254
31_4_2012-12-14,36258.3091626222
31_4_2012-12-21,39622.67018581366
31_4_2012-12-28,38652.57539268677
31_4_2013-01-04,37330.85310616392
31_4_2013-01-11,36345.65796505775
31_4_2013-01-18,36784.0840576181
31_4_2013-01-25,34966.749617981426
31_4_2013-02-01,36691.92038143708
31_4_2013-02-08,36811.45135555335
31_4_2013-02-15,36754.51300284613
31_4_2013-02-22,35794.329617277675
31_4_2013-03-01,36408.400668859016
31_4_2013-03-08,35581.9646197282
31_4_2013-03-15,35923.702591531546
31_4_2013-03-22,35773.856663783496
31_4_2013-03-29,34620.477541198044
31_4_2013-04-05,36750.10734892287
31_4_2013-04-12,35829.110909089926
31_4_2013-04-19,37594.28766945921
31_4_2013-04-26,36210.58185039972
31_4_2013-05-03,36789.65940346585
31_4_2013-05-10,35470.7868069887
31_4_2013-05-17,36497.5185929933
31_4_2013-05-24,36240.43364759356
31_4_2013-05-31,35873.47543560955
31_4_2013-06-07,36829.56777051287
31_4_2013-06-14,36027.66518605022
31_4_2013-06-21,35882.66483325151
31_4_2013-06-28,34926.416214751975
31_4_2013-07-05,37424.250710756525
31_4_2013-07-12,35375.590993791775
31_4_2013-07-19,36122.28541654617
31_4_2013-07-26,35290.09077056476
31_5_2012-11-02,16761.76133663713
31_5_2012-11-09,21716.034821478937
31_5_2012-11-16,19150.574062400025
31_5_2012-11-23,60360.82768362239
31_5_2012-11-30,41070.08095808564
31_5_2012-12-07,26375.90490982153
31_5_2012-12-14,35730.24876781951
31_5_2012-12-21,65696.2835689609
31_5_2012-12-28,50038.149626879014
31_5_2013-01-04,15183.42074344553
31_5_2013-01-11,14939.410026848114
31_5_2013-01-18,13959.285055021917
31_5_2013-01-25,13069.896018133544
31_5_2013-02-01,19381.582357633877
31_5_2013-02-08,20453.897648694754
31_5_2013-02-15,28095.322096433385
31_5_2013-02-22,21232.18544433997
31_5_2013-03-01,19921.525728972745
31_5_2013-03-08,19532.878673170784
31_5_2013-03-15,19534.62806527194
31_5_2013-03-22,19002.037626835052
31_5_2013-03-29,17180.597154758907
31_5_2013-04-05,15488.400146888442
31_5_2013-04-12,14658.110956787268
31_5_2013-04-19,13370.288683463157
31_5_2013-04-26,12214.209464912012
31_5_2013-05-03,11246.27556030194
31_5_2013-05-10,11780.903747529677
31_5_2013-05-17,12190.975847280417
31_5_2013-05-24,13044.92384624068
31_5_2013-05-31,12895.664894775902
31_5_2013-06-07,14190.990476645
31_5_2013-06-14,15440.39853230473
31_5_2013-06-21,16445.241169882716
31_5_2013-06-28,13858.4981589036
31_5_2013-07-05,12409.052188387006
31_5_2013-07-12,10666.546271508589
31_5_2013-07-19,11264.612887172869
31_5_2013-07-26,10706.54811328473
31_6_2012-11-02,1705.3320675277573
31_6_2012-11-09,1647.4575784101048
31_6_2012-11-16,1420.7542333474894
31_6_2012-11-23,11201.323994537272
31_6_2012-11-30,8767.8429253171
31_6_2012-12-07,3206.304319446992
31_6_2012-12-14,4607.1535884775385
31_6_2012-12-21,9230.885366135695
31_6_2012-12-28,11443.796879289615
31_6_2013-01-04,1751.7267844875182
31_6_2013-01-11,1352.9133581090846
31_6_2013-01-18,1767.201787952807
31_6_2013-01-25,2245.8692502054882
31_6_2013-02-01,2179.2981782430725
31_6_2013-02-08,2139.9330601011434
31_6_2013-02-15,2436.545556531457
31_6_2013-02-22,2129.3696450046364
31_6_2013-03-01,2135.7722588356
31_6_2013-03-08,2308.109034118807
31_6_2013-03-15,2590.79731925126
31_6_2013-03-22,2378.2030169316713
31_6_2013-03-29,3013.1160878325145
31_6_2013-04-05,2318.1706551993284
31_6_2013-04-12,2205.6715853964097
31_6_2013-04-19,2573.142125213352
31_6_2013-04-26,2173.447527165831
31_6_2013-05-03,2774.068764571198
31_6_2013-05-10,2886.45089126869
31_6_2013-05-17,3215.639507332253
31_6_2013-05-24,2488.120396173383
31_6_2013-05-31,3279.6093436194424
31_6_2013-06-07,2751.6165094117787
31_6_2013-06-14,2714.979245759921
31_6_2013-06-21,2584.9937992893797
31_6_2013-06-28,2114.057225414742
31_6_2013-07-05,1826.0700466096873
31_6_2013-07-12,1912.5183353998877
31_6_2013-07-19,2401.0639380512225
31_6_2013-07-26,1389.2092456874548
31_7_2012-11-02,17390.42789503802
31_7_2012-11-09,18915.491740789155
31_7_2012-11-16,22947.691423783126
31_7_2012-11-23,59249.05254673872
31_7_2012-11-30,49635.43380578825
31_7_2012-12-07,46584.53091991334
31_7_2012-12-14,69947.7044103911
31_7_2012-12-21,134096.00599630576
31_7_2012-12-28,91674.66788340865
31_7_2013-01-04,12852.741785556487
31_7_2013-01-11,10312.565389590003
31_7_2013-01-18,11912.625308068922
31_7_2013-01-25,11253.583375383529
31_7_2013-02-01,11965.347872344466
31_7_2013-02-08,14074.837260208484
31_7_2013-02-15,15500.756600949662
31_7_2013-02-22,14628.21846679504
31_7_2013-03-01,15229.681045614308
31_7_2013-03-08,14458.930002637057
31_7_2013-03-15,19260.85539877711
31_7_2013-03-22,18273.215895486966
31_7_2013-03-29,17839.406438144157
31_7_2013-04-05,20840.285150883825
31_7_2013-04-12,18970.931292468584
31_7_2013-04-19,18125.82275337029
31_7_2013-04-26,17414.9201947396
31_7_2013-05-03,17433.0517025636
31_7_2013-05-10,15982.13670752115
31_7_2013-05-17,18718.843310326236
31_7_2013-05-24,20625.07446414834
31_7_2013-05-31,20824.2287836771
31_7_2013-06-07,22648.680634486762
31_7_2013-06-14,22827.433985393665
31_7_2013-06-21,22189.40788380336
31_7_2013-06-28,19645.15257854653
31_7_2013-07-05,20452.434633171004
31_7_2013-07-12,16552.98028772635
31_7_2013-07-19,17594.840757440816
31_7_2013-07-26,15594.811411652201
31_8_2012-11-02,26496.06802946438
31_8_2012-11-09,26682.943620319387
31_8_2012-11-16,25893.911686517295
31_8_2012-11-23,25566.355766695448
31_8_2012-11-30,25204.780861305208
31_8_2012-12-07,26725.640471604187
31_8_2012-12-14,26587.321710471188
31_8_2012-12-21,31841.896298727268
31_8_2012-12-28,25404.551226886506
31_8_2013-01-04,24601.582360231976
31_8_2013-01-11,25437.828335525115
31_8_2013-01-18,25224.49758022217
31_8_2013-01-25,24484.267456143112
31_8_2013-02-01,25679.24585488519
31_8_2013-02-08,26118.542758102187
31_8_2013-02-15,25854.974165787
31_8_2013-02-22,26104.53261137309
31_8_2013-03-01,25843.231111731675
31_8_2013-03-08,26099.505365909907
31_8_2013-03-15,25963.644285274375
31_8_2013-03-22,26123.970231717285
31_8_2013-03-29,23596.186925288
31_8_2013-04-05,26170.01415907158
31_8_2013-04-12,25326.092470369043
31_8_2013-04-19,25449.699152825935
31_8_2013-04-26,25270.299315738353
31_8_2013-05-03,25114.774782012533
31_8_2013-05-10,25006.37634326194
31_8_2013-05-17,25634.628181389573
31_8_2013-05-24,25968.867228081264
31_8_2013-05-31,24556.101228599964
31_8_2013-06-07,25111.359156709488
31_8_2013-06-14,25113.82231366651
31_8_2013-06-21,25063.823233953524
31_8_2013-06-28,24886.315433269632
31_8_2013-07-05,25593.741263461143
31_8_2013-07-12,24557.20321148552
31_8_2013-07-19,25607.69001019743
31_8_2013-07-26,23993.55464430835
31_9_2012-11-02,7961.517337238391
31_9_2012-11-09,8119.51062766868
31_9_2012-11-16,7241.081113661949
31_9_2012-11-23,10228.375444603163
31_9_2012-11-30,7943.922338340461
31_9_2012-12-07,7687.554299408144
31_9_2012-12-14,8856.329263583259
31_9_2012-12-21,12770.958391361692
31_9_2012-12-28,10681.598767180923
31_9_2013-01-04,7527.114653386314
31_9_2013-01-11,6835.721727381576
31_9_2013-01-18,6606.905410890138
31_9_2013-01-25,6077.9751541877995
31_9_2013-02-01,7429.404209627222
31_9_2013-02-08,8416.062550623532
31_9_2013-02-15,8019.939490727165
31_9_2013-02-22,9088.806710374078
31_9_2013-03-01,8984.756888768587
31_9_2013-03-08,9776.17831274663
31_9_2013-03-15,12768.901206426894
31_9_2013-03-22,11542.25274366914
31_9_2013-03-29,11129.83763819831
31_9_2013-04-05,11686.170360586182
31_9_2013-04-12,11234.880270462361
31_9_2013-04-19,11334.212513157763
31_9_2013-04-26,11114.320952284985
31_9_2013-05-03,10601.801737705226
31_9_2013-05-10,11675.838498220413
31_9_2013-05-17,14173.109312713292
31_9_2013-05-24,15444.63635050187
31_9_2013-05-31,15056.567237089734
31_9_2013-06-07,15509.851958081901
31_9_2013-06-14,13887.742117257127
31_9_2013-06-21,14089.63726437646
31_9_2013-06-28,14650.869972107344
31_9_2013-07-05,15275.34788813325
31_9_2013-07-12,11137.971809805244
31_9_2013-07-19,11808.563178571969
31_9_2013-07-26,10651.216410614808
31_10_2012-11-02,18576.693502517588
31_10_2012-11-09,18337.867128842667
31_10_2012-11-16,17556.794159928886
31_10_2012-11-23,17997.217982225724
31_10_2012-11-30,17094.815019971935
31_10_2012-12-07,18591.105390427634
31_10_2012-12-14,17501.62564358812
31_10_2012-12-21,17920.526150348152
31_10_2012-12-28,16812.782145636604
31_10_2013-01-04,17021.906975789243
31_10_2013-01-11,17430.991526815338
31_10_2013-01-18,16649.762187093434
31_10_2013-01-25,15401.480204739113
31_10_2013-02-01,15826.126251826616
31_10_2013-02-08,19124.1048616689
31_10_2013-02-15,19728.683769630017
31_10_2013-02-22,18573.660362331095
31_10_2013-03-01,18015.937627243766
31_10_2013-03-08,18992.4236257537
31_10_2013-03-15,19861.17103343483
31_10_2013-03-22,19032.947086584885
31_10_2013-03-29,19013.623075659725
31_10_2013-04-05,19007.671211891262
31_10_2013-04-12,16858.873206402688
31_10_2013-04-19,16014.426887403752
31_10_2013-04-26,17321.132634243302
31_10_2013-05-03,17454.63684236249
31_10_2013-05-10,16855.065240200016
31_10_2013-05-17,18743.878231651877
31_10_2013-05-24,19105.0836060437
31_10_2013-05-31,19957.33305401194
31_10_2013-06-07,20425.656772848848
31_10_2013-06-14,18969.191996970294
31_10_2013-06-21,20336.51511756412
31_10_2013-06-28,21920.260543150005
31_10_2013-07-05,23896.684702818417
31_10_2013-07-12,21548.030173661988
31_10_2013-07-19,22108.614456018568
31_10_2013-07-26,21487.342999967772
31_11_2012-11-02,10682.597031419875
31_11_2012-11-09,9567.270491177565
31_11_2012-11-16,9606.480770920263
31_11_2012-11-23,12805.370837832374
31_11_2012-11-30,11984.43141068847
31_11_2012-12-07,15846.65030788417
31_11_2012-12-14,14109.92811149637
31_11_2012-12-21,15024.648429936475
31_11_2012-12-28,13009.639454267202
31_11_2013-01-04,11376.53043701307
31_11_2013-01-11,11292.02160072685
31_11_2013-01-18,10660.166196028744
31_11_2013-01-25,9766.439534536223
31_11_2013-02-01,8788.935387896605
31_11_2013-02-08,10762.551381052865
31_11_2013-02-15,10680.066565542911
31_11_2013-02-22,10498.986189756986
31_11_2013-03-01,8953.770766746786
31_11_2013-03-08,10664.438438809473
31_11_2013-03-15,10738.126209893486
31_11_2013-03-22,10284.123745866777
31_11_2013-03-29,10195.801597255217
31_11_2013-04-05,10846.212027226327
31_11_2013-04-12,10632.465935167422
31_11_2013-04-19,10963.682361294595
31_11_2013-04-26,10050.295852979147
31_11_2013-05-03,10290.563636487132
31_11_2013-05-10,12006.018177375263
31_11_2013-05-17,10751.699722419298
31_11_2013-05-24,11594.205073626756
31_11_2013-05-31,13471.554936494837
31_11_2013-06-07,13213.497479449461
31_11_2013-06-14,12893.569138996561
31_11_2013-06-21,13283.153143884438
31_11_2013-06-28,14237.824623364417
31_11_2013-07-05,13762.556222541953
31_11_2013-07-12,12535.764444991972
31_11_2013-07-19,12849.939807189696
31_11_2013-07-26,12967.71430615006
31_12_2012-11-02,2576.211065008613
31_12_2012-11-09,2383.395402347031
31_12_2012-11-16,2361.180424876197
31_12_2012-11-23,2609.006446618956
31_12_2012-11-30,2454.592406228764
31_12_2012-12-07,2257.841579101806
31_12_2012-12-14,2268.334602952456
31_12_2012-12-21,2380.687197647036
31_12_2012-12-28,2185.6530848348957
31_12_2013-01-04,2387.900288649024
31_12_2013-01-11,2414.939737372546
31_12_2013-01-18,2400.822815379576
31_12_2013-01-25,2700.6578390963296
31_12_2013-02-01,2747.0682472977815
31_12_2013-02-08,2140.9755454784226
31_12_2013-02-15,2553.647298384398
31_12_2013-02-22,3104.3823153195617
31_12_2013-03-01,2805.306948294724
31_12_2013-03-08,2876.561326586353
31_12_2013-03-15,2841.2088712204327
31_12_2013-03-22,2703.597519188226
31_12_2013-03-29,2675.109615921959
31_12_2013-04-05,3099.6710373018423
31_12_2013-04-12,2809.154136970288
31_12_2013-04-19,3133.436975171562
31_12_2013-04-26,3052.288180181109
31_12_2013-05-03,3318.6157969591595
31_12_2013-05-10,2780.592535640682
31_12_2013-05-17,3071.2475282942933
31_12_2013-05-24,3113.4198782188705
31_12_2013-05-31,3077.2762045949758
31_12_2013-06-07,2787.759958827415
31_12_2013-06-14,2813.7046706877213
31_12_2013-06-21,3121.363002067088
31_12_2013-06-28,3039.2784919823844
31_12_2013-07-05,3255.7067503343924
31_12_2013-07-12,2900.9372413534293
31_12_2013-07-19,3270.0991420505343
31_12_2013-07-26,3133.3154507492363
31_13_2012-11-02,45158.170236961654
31_13_2012-11-09,44668.21904215893
31_13_2012-11-16,44585.83172843718
31_13_2012-11-23,44881.617995616616
31_13_2012-11-30,43888.277213037196
31_13_2012-12-07,44612.774535537064
31_13_2012-12-14,44452.18036292712
31_13_2012-12-21,44860.050564321755
31_13_2012-12-28,43340.3821664076
31_13_2013-01-04,44428.19609021425
31_13_2013-01-11,43914.61269616062
31_13_2013-01-18,44644.67201601587
31_13_2013-01-25,44527.01881274444
31_13_2013-02-01,46336.639572333006
31_13_2013-02-08,45390.18109864448
31_13_2013-02-15,45077.729074668576
31_13_2013-02-22,45031.83375682953
31_13_2013-03-01,46921.3705438629
31_13_2013-03-08,45298.40711517856
31_13_2013-03-15,45368.5506340231
31_13_2013-03-22,44701.858918717684
31_13_2013-03-29,43407.849815848174
31_13_2013-04-05,44964.1711700877
31_13_2013-04-12,43867.063576278386
31_13_2013-04-19,45884.7690901893
31_13_2013-04-26,44144.827570868096
31_13_2013-05-03,44336.689650601555
31_13_2013-05-10,42431.81730877194
31_13_2013-05-17,44135.73503172055
31_13_2013-05-24,44431.33669732405
31_13_2013-05-31,43284.644199371156
31_13_2013-06-07,43298.84705517971
31_13_2013-06-14,43620.48855892261
31_13_2013-06-21,44196.82789171414
31_13_2013-06-28,42458.05437980645
31_13_2013-07-05,43794.38104461562
31_13_2013-07-12,43406.62086844175
31_13_2013-07-19,44017.168692953564
31_13_2013-07-26,43241.05374851717
31_14_2012-11-02,16327.058512583117
31_14_2012-11-09,16574.80067821287
31_14_2012-11-16,20124.68647521131
31_14_2012-11-23,44754.96755258312
31_14_2012-11-30,30763.39798437734
31_14_2012-12-07,19958.75868257291
31_14_2012-12-14,23272.590627364276
31_14_2012-12-21,34621.14905247122
31_14_2012-12-28,37526.46751414634
31_14_2013-01-04,17028.624777137833
31_14_2013-01-11,14526.766403995089
31_14_2013-01-18,14394.098379138035
31_14_2013-01-25,14726.98823127538
31_14_2013-02-01,17493.42520074863
31_14_2013-02-08,19468.230748516056
31_14_2013-02-15,19852.8095085456
31_14_2013-02-22,18673.993983153647
31_14_2013-03-01,19055.90758685368
31_14_2013-03-08,17979.541124267154
31_14_2013-03-15,16910.120707744947
31_14_2013-03-22,16614.893656219247
31_14_2013-03-29,16398.248817072024
31_14_2013-04-05,17545.171586569515
31_14_2013-04-12,16534.808213985394
31_14_2013-04-19,17593.238383141605
31_14_2013-04-26,16157.465308302271
31_14_2013-05-03,17373.985061310683
31_14_2013-05-10,16577.301550883287
31_14_2013-05-17,17742.754989933084
31_14_2013-05-24,16054.90099107186
31_14_2013-05-31,15821.31204369392
31_14_2013-06-07,16704.43090504052
31_14_2013-06-14,16358.333038261844
31_14_2013-06-21,15941.81063380438
31_14_2013-06-28,15580.963872512857
31_14_2013-07-05,17079.948977098313
31_14_2013-07-12,15888.804379735691
31_14_2013-07-19,15652.70284025988
31_14_2013-07-26,15389.284788298704
31_16_2012-11-02,3095.285530236173
31_16_2012-11-09,2986.781287731219
31_16_2012-11-16,2880.5081378155273
31_16_2012-11-23,3972.9722412616393
31_16_2012-11-30,2961.8204877159346
31_16_2012-12-07,2051.541745211055
31_16_2012-12-14,1885.9833341846002
31_16_2012-12-21,2512.799678030332
31_16_2012-12-28,2446.369767374732
31_16_2013-01-04,2868.484454212172
31_16_2013-01-11,2155.245798082237
31_16_2013-01-18,2478.685024653153
31_16_2013-01-25,3086.8345110212967
31_16_2013-02-01,3609.7702881486603
31_16_2013-02-08,4140.216311493964
31_16_2013-02-15,3641.845980653993
31_16_2013-02-22,4806.251147045814
31_16_2013-03-01,6606.743703549888
31_16_2013-03-08,9038.84117768809
31_16_2013-03-15,10842.69334561921
31_16_2013-03-22,12100.713112302252
31_16_2013-03-29,14297.84153108772
31_16_2013-04-05,15903.573135840365
31_16_2013-04-12,13112.327586460951
31_16_2013-04-19,13250.55394926904
31_16_2013-04-26,13225.440246885244
31_16_2013-05-03,14973.146159717548
31_16_2013-05-10,12898.519584265736
31_16_2013-05-17,13295.147779282419
31_16_2013-05-24,13519.60713001696
31_16_2013-05-31,12691.472140703347
31_16_2013-06-07,12684.152641005718
31_16_2013-06-14,12427.77706451167
31_16_2013-06-21,12679.64216304648
31_16_2013-06-28,11584.335367159252
31_16_2013-07-05,15750.858790153565
31_16_2013-07-12,9042.943374969029
31_16_2013-07-19,9447.354944388186
31_16_2013-07-26,8975.30273085338
31_17_2012-11-02,7771.193155330113
31_17_2012-11-09,7953.520413553661
31_17_2012-11-16,9135.27611543261
31_17_2012-11-23,12424.552893684062
31_17_2012-11-30,10079.960531232948
31_17_2012-12-07,9340.619214838784
31_17_2012-12-14,9979.706890731499
31_17_2012-12-21,13015.32836000471
31_17_2012-12-28,11180.453840108306
31_17_2013-01-04,6696.658014074295
31_17_2013-01-11,6721.778277357623
31_17_2013-01-18,6585.555419636413
